[Gene ID],[Genomic Location (Transcript)],[Product Description],,Start_loc,Stop_loc,LOCUS,STRAND,H_exp,S_exp,CONTIG,Start_TE,Stop_TE,Type,Subtype
CIMG_07776,GG704913:3123790..3124609(+),hypothetical protein,GG704913,3123790,3124803,CIMG_07776,+,2.7603,2.7394,GG704913,3122924,3122984,DNA,TcMar
CIMG_07733,GG704913:3235630..3235989(-),hypothetical protein,GG704913,3235630,3235989,CIMG_07733,-,1.7542,4.7996,GG704913,3240660,3241116,DNA,TcMar
CIMG_07730,GG704913:3242504..3243650(+),alcohol dehydrogenase,GG704913,3242402,3243756,CIMG_07730,+,69.0886,25.6333,GG704913,3241455,3241854,DNA,TcMar
CIMG_07720,GG704913:3269785..3271020(-),hypothetical protein,GG704913,3269570,3271156,CIMG_07720,-,50.8378,54.5153,GG704913,3275560,3275928,DNA,TcMar
CIMG_07719,GG704913:3271560..3273383(-),hypothetical protein,GG704913,3271528,3273383,CIMG_07719,-,0.0514,0,GG704913,3275560,3275928,DNA,TcMar
CIMG_07716,GG704913:3278951..3280163(+),small GTP-binding protein,GG704913,3278812,3280558,CIMG_07716,+,28.3102,37.5558,GG704913,3275928,3276733,DNA,TcMar
CIMG_07646,GG704913:3456654..3457706(-),hypothetical protein,GG704913,3456654,3457706,CIMG_07646,-,2.8066,88.0792,GG704913,3461627,3461688,DNA,TcMar
CIMG_07608,GG704913:3542397..3543284(-),hypothetical protein,GG704913,3542397,3543284,CIMG_07608,-,105.6777,329.8274,GG704913,3545436,3545612,DNA,TcMar
CIMG_07606,GG704913:3545853..3548315(-),hypothetical protein,GG704913,3545820,3548315,CIMG_07606,-,19.9336,25.008,GG704913,3545436,3545612,DNA,TcMar
CIMG_07602,GG704913:3555103..3559204(+),cohesin complex subunit,GG704913,3554956,3559204,CIMG_07602,+,0.7901,0.6271,GG704913,3552016,3552153,DNA,TcMar
CIMG_07600,GG704913:3562537..3563932(-),NUDIX domain-containing protein,GG704913,3562537,3563932,CIMG_07600,-,0.141,0.2163,GG704913,3567309,3567346,LINE,Tad1
CIMG_07582,GG704913:3604606..3606795(-),manganese ion homeostasis,GG704913,3604469,3607087,CIMG_07582,-,1.1068,1.0468,GG704913,3607229,3607294,DNA,hAT
CIMG_07567,GG704913:3645172..3647197(+),DNA polymerase delta subunit 2,GG704913,3645040,3647900,CIMG_07567,+,8.4559,9.3846,GG704913,3642457,3644773,DNA,TcMar
CIMG_07565,GG704913:3649020..3650130(+),BEM46 family protein,GG704913,3648745,3650287,CIMG_07565,+,2.1158,3.7581,GG704913,3642457,3644773,DNA,TcMar
CIMG_07499,GG704913:3826920..3827681(-),UMP-CMP kinase,GG704913,3826687,3827979,CIMG_07499,-,75.8993,59.6615,GG704913,3830589,3830883,DNA,TcMar
CIMG_07495,GG704913:3835969..3837708(+),hypothetical protein,GG704913,3835213,3838012,CIMG_07495,+,12.663,4.3002,GG704913,3831144,3831414,DNA,TcMar
CIMG_07492,GG704913:3845379..3849971(-),"actin cytoskeleton-regulatory complex protein PAN1, actin cytoskeleton-regulatory complex protein PAN1, variant",GG704913,3845121,3849990,CIMG_07492,-,0,0,GG704913,3852464,3852541,DNA,TcMar
CIMG_07479,GG704913:3908182..3911782(+),ARF GTPase activator,GG704913,3907640,3912238,CIMG_07479,+,12.4463,7.9491,GG704913,3912482,3913877,DNA,TcMar
CIMG_07472,GG704913:3940001..3940807(+),hypothetical protein,GG704913,3939874,3941519,CIMG_07472,+,47.5294,53.5749,GG704913,3935000,3938912,LTR,Copia
CIMG_07458,GG704913:3981099..3982172(-),tetratricopeptide repeat domain-containing protein,GG704913,3981030,3982381,CIMG_07458,-,8.0207,11.7982,GG704913,3985521,3985623,LTR,Gypsy
CIMG_07431,GG704913:4157323..4159582(+),hypothetical protein,GG704913,4156760,4160292,CIMG_07431,+,2.9071,5.9085,GG704913,4152568,4156718,DNA,TcMar
CIMG_07422,GG704913:4235959..4236906(+),hypothetical protein,GG704913,4235906,4237011,CIMG_07422,+,49.1732,60.9922,GG704913,4234554,4234775,LTR,Gypsy
CIMG_07421,GG704913:4236975..4237627(-),hypothetical protein,GG704913,4236932,4237772,CIMG_07421,-,25.7173,22.9871,GG704913,4239144,4239333,DNA,TcMar
CIMG_07391,GG704912:5209896..5210243(+),hypothetical protein,GG704912,5209896,5210243,CIMG_07391,+,0,1.0445,GG704912,5210554,5211510,LINE,Tad1
CIMG_07384,GG704912:5196578..5196886(+),hypothetical protein,GG704912,5196578,5196886,CIMG_07384,+,0,0.5041,GG704912,5193369,5193429,LTR,Copia
CIMG_07374,GG704912:5171374..5172801(+),hypothetical protein,GG704912,5171374,5172801,CIMG_07374,+,0,0.1298,GG704912,5162303,5169224,LTR,Gypsy
CIMG_07367,GG704912:5140284..5140856(-),hypothetical protein,GG704912,5139999,5140919,CIMG_07367,-,46.0164,112.0927,GG704912,5143083,5143086,DNA,TcMar
CIMG_07299,GG704912:4983264..4984802(+),hypothetical protein,GG704912,4983264,4984802,CIMG_07299,+,3.6869,0.1156,GG704912,4980506,4980695,DNA,hAT
CIMG_07284,GG704912:4943674..4944986(+),DnaJ domain-containing protein,GG704912,4943594,4945083,CIMG_07284,+,72.0115,77.1311,GG704912,4939930,4940084,DNA,TcMar
CIMG_07256,GG704912:4878060..4878678(+),adoMet-dependent tRNA methyltransferase complex subunit Trm112,GG704912,4877894,4879092,CIMG_07256,+,7.9261,16.1843,GG704912,4877740,4877984,LTR,Copia
CIMG_07254,GG704912:4873424..4875387(-),hypothetical protein,GG704912,4873208,4875506,CIMG_07254,-,1.713,5.4151,GG704912,4877344,4877457,LTR,Gypsy
CIMG_07243,GG704912:4784714..4785876(+),oligosaccharyl transferase subunit,GG704912,4784709,4785965,CIMG_07243,+,0.4778,0.5988,GG704912,4785982,4786238,LTR,Gypsy
CIMG_07240,GG704912:4763766..4765389(+),hypothetical protein,GG704912,4763541,4766725,CIMG_07240,+,3.4144,7.5277,GG704912,4763412,4763479,DNA,TcMar
CIMG_07226,GG704912:4607087..4608880(-),imidazole glycerol phosphate synthase hisHF,GG704912,4606085,4608965,CIMG_07226,-,12.4516,5.263,GG704912,4609560,4609731,DNA,MULE-MuDR
CIMG_07223,GG704912:4598919..4600274(+),tetratricopeptide repeat domain-containing protein,GG704912,4598835,4600406,CIMG_07223,+,48.1755,49.8826,GG704912,4593801,4593867,DNA,TcMar
CIMG_07222,GG704912:4594199..4598293(+),nuclear pore complex protein Nup133,GG704912,4593973,4598443,CIMG_07222,+,0.9649,0.4541,GG704912,4593801,4593867,DNA,TcMar
CIMG_07202,GG704912:4547034..4548605(+),CMGC/SRPK protein kinase,GG704912,4547034,4548605,CIMG_07202,+,0.3267,0.7193,GG704912,4544916,4545078,DNA,TcMar
CIMG_07199,GG704912:4539480..4540387(-),hypothetical protein,GG704912,4538873,4540387,CIMG_07199,-,3.894,4.0224,GG704912,4544916,4545078,DNA,TcMar
CIMG_07155,GG704912:4425006..4427450(-),hypothetical protein,GG704912,4425006,4427721,CIMG_07155,-,0.4949,0.36,GG704912,4431882,4432139,DNA,TcMar
CIMG_07127,GG704912:4370886..4371629(+),hypothetical protein,GG704912,4370839,4371964,CIMG_07127,+,18.2917,25.7806,GG704912,4367638,4367726,DNA,TcMar
CIMG_07123,GG704912:4362011..4363632(-),dullard-like phosphatase domain-containing protein,GG704912,4361459,4363907,CIMG_07123,-,15.6499,17.7862,GG704912,4367638,4367726,DNA,TcMar
CIMG_07117,GG704912:4347914..4350076(+),ADA HAT complex component 1,GG704912,4347914,4350076,CIMG_07117,+,17.9174,32.7595,GG704912,4344728,4344836,LTR,Gypsy
CIMG_07114,GG704912:4340480..4341414(-),serine/threonine protein kinase,GG704912,4340480,4341414,CIMG_07114,-,0.9464,4.343,GG704912,4344590,4344816,LTR,Gypsy
CIMG_07076,GG704912:4237760..4238415(-),ESCRT-II complex component,GG704912,4237310,4238466,CIMG_07076,-,2.0646,3.9233,GG704912,4242061,4242289,DNA,TcMar
CIMG_07061,GG704912:4203323..4204972(-),NCS1 nucleoside transporter,GG704912,4203323,4205598,CIMG_07061,-,0.1485,0.6203,GG704912,4206654,4206719,DNA,TcMar
CIMG_06958,GG704912:3952253..3953850(+),hypothetical protein,GG704912,3952248,3954704,CIMG_06958,+,2.3218,4.8432,GG704912,3948953,3949066,DNA,TcMar
CIMG_06953,GG704912:3932165..3933433(+),serine/threonine protein kinase,GG704912,3932165,3933433,CIMG_06953,+,8.1392,22.0161,GG704912,3931780,3931852,DNA,TcMar
CIMG_06911,GG704912:3808626..3810359(-),lanthionine synthetase C family protein,GG704912,3808626,3810611,CIMG_06911,-,0.388,2.1997,GG704912,3810641,3810781,DNA,TcMar
CIMG_06712,GG704912:3312980..3314933(-),hypothetical protein,GG704912,3312980,3314933,CIMG_06712,-,3.3853,2.9477,GG704912,3315521,3316529,DNA,TcMar
CIMG_06711,GG704912:3309701..3312128(-),hypothetical protein,GG704912,3309672,3312205,CIMG_06711,-,1.3069,3.5887,GG704912,3315521,3316529,DNA,TcMar
CIMG_06706,GG704912:3299483..3301027(+),hypothetical protein,GG704912,3298448,3301843,CIMG_06706,+,83.0246,50.4742,GG704912,3294561,3294609,DNA,TcMar
CIMG_06699,GG704912:3276951..3278989(+),transcription factor,GG704912,3276951,3279197,CIMG_06699,+,2.3593,2.594,GG704912,3275261,3275461,DNA,TcMar
CIMG_06576,GG704912:2965985..2967259(+),hypothetical protein,GG704912,2965933,2967498,CIMG_06576,+,9.1637,6.0684,GG704912,2965123,2965487,DNA,TcMar
CIMG_06573,GG704912:2959751..2961561(+),hypothetical protein,GG704912,2959751,2961561,CIMG_06573,+,0.1793,0.1528,GG704912,2965111,2965171,DNA,TcMar
CIMG_06571,GG704912:2955960..2958362(+),hypothetical protein,GG704912,2955960,2959009,CIMG_06571,+,29.1395,19.5717,GG704912,2954773,2954866,LTR,Ngaro
CIMG_06570,GG704912:2952728..2953691(-),hypothetical protein,GG704912,2952638,2953740,CIMG_06570,-,36.9864,32.2741,GG704912,2954773,2954866,LTR,Ngaro
CIMG_06569,GG704912:2951558..2952595(+),ribosomal protein L1,GG704912,2951517,2952755,CIMG_06569,+,1.7567,1.8479,GG704912,2950843,2950991,DNA,TcMar
CIMG_06494,GG704912:2761230..2763347(+),oligopeptide transporter,GG704912,2761163,2763563,CIMG_06494,+,4.531,1.7574,GG704912,2757668,2757754,LTR,Copia
CIMG_06489,GG704912:2752088..2753089(-),SNARE domain-containing protein,GG704912,2752088,2753113,CIMG_06489,-,0.9793,1.7619,GG704912,2757668,2757754,LTR,Copia
CIMG_06440,GG704912:2608633..2611467(-),hypothetical protein,GG704912,2608373,2612116,CIMG_06440,-,15.3642,11.2834,GG704912,2613725,2613832,LINE,Tad1
CIMG_06438,GG704912:2605260..2606048(+),hypothetical protein,GG704912,2605260,2606134,CIMG_06438,+,1.6269,2.3003,GG704912,2602436,2602767,DNA,TcMar
CIMG_06413,GG704912:2547343..2548152(+),dephospho-CoA kinase,GG704912,2546812,2548602,CIMG_06413,+,17.4077,9.6419,GG704912,2541591,2543388,DNA,hAT
CIMG_06412,GG704912:2545085..2546342(+),cleavage and polyadenylation specific factor 5,GG704912,2544949,2546628,CIMG_06412,+,7.4472,5.5403,GG704912,2541591,2543388,DNA,hAT
CIMG_06361,GG704912:2410410..2415506(+),class V myosin,GG704912,2410067,2415752,CIMG_06361,+,0.3841,0.3908,GG704912,2409737,2409917,DNA,TcMar
CIMG_06315,GG704912:2296655..2297285(+),hypothetical protein,GG704912,2296655,2297285,CIMG_06315,+,0.1057,0,GG704912,2295744,2296317,DNA,TcMar
CIMG_06314,GG704912:2294614..2295792(+),hypothetical protein,GG704912,2294614,2296522,CIMG_06314,+,0.3675,0.3728,GG704912,2295744,2296317,DNA,TcMar
CIMG_06267,GG704912:2154881..2156514(+),hypothetical protein,GG704912,2154881,2156699,CIMG_06267,+,31.244,4.4995,GG704912,2150539,2150915,DNA,TcMar
CIMG_06266,GG704912:2151350..2153278(+),hypothetical protein,GG704912,2151350,2153713,CIMG_06266,+,2.8096,3.0644,GG704912,2150539,2150915,DNA,TcMar
CIMG_06264,GG704912:2146467..2148772(-),ARS binding protein Abp2,GG704912,2146299,2149097,CIMG_06264,-,9.9401,14.2389,GG704912,2149390,2149646,DNA,TcMar
CIMG_06250,GG704912:2118861..2120005(+),hypothetical protein,GG704912,2118191,2120492,CIMG_06250,+,25.0595,100.1988,GG704912,2115368,2115477,DNA,hAT
CIMG_06247,GG704912:2112023..2112745(-),NTP binding protein,GG704912,2112023,2112745,CIMG_06247,-,87.0638,70.9282,GG704912,2115343,2115476,DNA,TcMar
CIMG_06240,GG704912:2094313..2095317(+),C2H2 finger domain-containing protein,GG704912,2094261,2095612,CIMG_06240,+,49.6234,58.0566,GG704912,2086183,2089898,LTR,Ngaro
CIMG_06238,GG704912:2090038..2091450(+),protein DGCR14,GG704912,2089991,2091576,CIMG_06238,+,20.1135,19.2692,GG704912,2086183,2089898,LTR,Ngaro
CIMG_06234,GG704912:2067826..2069095(+),hypothetical protein,GG704912,2067793,2069483,CIMG_06234,+,15.3505,10.171,GG704912,2069458,2069653,LTR,Gypsy
CIMG_06059,GG704912:1583035..1583799(-),hypothetical protein,GG704912,1583035,1583799,CIMG_06059,-,0.1025,0.3496,GG704912,1583482,1584191,LTR,Gypsy
CIMG_06058,GG704912:1580294..1582051(-),carbamoyl-phosphate synthase arginine-specific small chain,GG704912,1580121,1582153,CIMG_06058,-,5.4718,8.6752,GG704912,1582952,1583455,LTR,Gypsy
CIMG_06056,GG704912:1577032..1578659(-),DNA-directed RNA polymerase I subunit RPA49,GG704912,1576854,1578659,CIMG_06056,-,0.659,0.4653,GG704912,1582952,1583455,LTR,Gypsy
CIMG_06048,GG704912:1547804..1548742(+),hypothetical protein,GG704912,1547777,1549567,CIMG_06048,+,17.1871,38.4937,GG704912,1543355,1544449,LTR,Copia
CIMG_06044,GG704912:1541229..1542578(-),"succinate-CoA ligase, alpha subunit",GG704912,1541025,1542739,CIMG_06044,-,18.5808,12.0954,GG704912,1543355,1544449,LTR,Copia
CIMG_05871,GG704912:1100070..1100830(-),glucosamine 6-phosphate acetyltransferase,GG704912,1099713,1101098,CIMG_05871,-,9.3478,23.4516,GG704912,1105560,1105649,DNA,TcMar
CIMG_05866,GG704912:1087712..1089833(+),MFS drug efflux pump,GG704912,1086844,1089980,CIMG_05866,+,0.8068,0.7639,GG704912,1086706,1086770,DNA,TcMar
CIMG_05853,GG704912:1048540..1052546(+),CAMK/CAMKL/GIN4 protein kinase,GG704912,1048540,1052546,CIMG_05853,+,0.2836,1.713,GG704912,1044387,1044567,DNA,TcMar
CIMG_05822,GG704912:978882..980114(+),3' exoribonuclease,GG704912,978838,980114,CIMG_05822,+,28.4401,26.3514,GG704912,978302,978668,DNA,TcMar
CIMG_05817,GG704912:968124..969034(+),tetraspanin,GG704912,967628,969228,CIMG_05817,+,0.8481,8.617,GG704912,963454,963701,DNA,TcMar
CIMG_05814,GG704912:957863..958789(+),phosphotransferase,GG704912,957863,958789,CIMG_05814,+,4.5685,26.8894,GG704912,962318,962617,DNA,TcMar
CIMG_05806,GG704912:936011..936408(-),hypothetical protein,GG704912,936011,936408,CIMG_05806,-,1.8807,5.6097,GG704912,937199,937264,DNA,TcMar
CIMG_05803,GG704912:931619..932556(-),hypothetical protein,GG704912,931452,932712,CIMG_05803,-,10.9089,28.5463,GG704912,937199,937264,DNA,TcMar
CIMG_05793,GG704912:897178..899185(+),mitochondrial inner membrane magnesium transporter mrs2,GG704912,897110,899185,CIMG_05793,+,3.3767,5.7552,GG704912,896974,897007,DNA,TcMar
CIMG_05743,GG704912:767293..768217(+),prohibitin-1,GG704912,767252,768508,CIMG_05743,+,15.6619,18.6286,GG704912,762152,762332,DNA,TcMar
CIMG_05736,GG704915:3301725..3303059(+),metalloproteinase 6,GG704915,3301725,3303059,CIMG_05736,+,0.3528,1.7825,GG704915,3300378,3300500,DNA,TcMar
CIMG_05733,GG704915:3308982..3309676(-),hypothetical protein,GG704915,3308982,3309676,CIMG_05733,-,0.2726,0.4066,GG704915,3308575,3308846,DNA,TcMar
CIMG_05732,GG704915:3310880..3313346(-),leukotriene A-4 hydrolase,GG704915,3310059,3313540,CIMG_05732,-,4.9384,7.7127,GG704915,3313949,3314039,DNA,hAT
CIMG_05729,GG704915:3317789..3319950(+),methionyl-tRNA synthetase,GG704915,3317789,3319950,CIMG_05729,+,10.4511,23.7754,GG704915,3313949,3314039,DNA,hAT
CIMG_05727,GG704915:3322669..3324086(-),farnesyltransferase alpha subunit,GG704915,3322525,3324137,CIMG_05727,-,10.5871,36.988,GG704915,3328034,3329402,DNA,TcMar
CIMG_05726,GG704915:3324789..3326432(-),mevalonate kinase,GG704915,3324495,3326696,CIMG_05726,-,34.6744,36.1766,GG704915,3328034,3329402,DNA,TcMar
CIMG_05724,GG704915:3332117..3332482(+),hypothetical protein,GG704915,3332117,3332482,CIMG_05724,+,2.5806,5.8882,GG704915,3330796,3331052,LTR,Gypsy
CIMG_05723,GG704915:3333075..3334890(+),hypothetical protein,GG704915,3333059,3335465,CIMG_05723,+,27.0918,40.7099,GG704915,3330796,3331052,LTR,Gypsy
CIMG_05718,GG704915:3346483..3347586(-),hypothetical protein,GG704915,3346483,3347586,CIMG_05718,-,5.5471,5.0801,GG704915,3344079,3346424,DNA,MULE-MuDR
CIMG_05703,GG704915:3383337..3385128(-),MFS transporter,GG704915,3383337,3385128,CIMG_05703,-,2.9269,1.3824,GG704915,3381011,3381137,DNA,hAT
CIMG_05698,GG704915:3391152..3391927(+),hypothetical protein,GG704915,3391152,3391927,CIMG_05698,+,2.6346,2.6435,GG704915,3389818,3389874,DNA,TcMar
CIMG_05697,GG704915:3392146..3393273(-),hypothetical protein,GG704915,3392146,3393273,CIMG_05697,-,9.8859,49.8355,GG704915,3389818,3389874,DNA,TcMar
CIMG_05694,GG704915:3396175..3397567(+),CMGC/SRPK protein kinase,GG704915,3396016,3398039,CIMG_05694,+,1.2525,2.3566,GG704915,3395978,3396022,DNA,hAT
CIMG_05690,GG704915:3404720..3405496(+),hypothetical protein,GG704915,3404720,3405496,CIMG_05690,+,2.3149,20.0466,GG704915,3402155,3402220,DNA,TcMar
CIMG_05689,GG704915:3406146..3407014(+),hypothetical protein,GG704915,3406146,3407014,CIMG_05689,+,0.1916,1.6738,GG704915,3410178,3410713,DNA,hAT
CIMG_05666,GG704914:3935380..3938044(-),hypothetical protein,GG704914,3935380,3938044,CIMG_05666,-,0.4046,0.7787,GG704914,3938648,3939208,LTR,Copia
CIMG_05661,GG704914:3925915..3926232(+),hypothetical protein,GG704914,3925560,3926327,CIMG_05661,+,27.0563,19.6767,GG704914,3924297,3924444,DNA,TcMar
CIMG_05655,GG704914:3901649..3907396(-),hypothetical protein,GG704914,3901449,3907667,CIMG_05655,-,1.8302,6.1667,GG704914,3907669,3912979,LTR,Copia
CIMG_05653,GG704914:3897541..3898765(-),syntaxin 5,GG704914,3897541,3898943,CIMG_05653,-,2.1781,3.554,GG704914,3899124,3899215,LTR,Copia
CIMG_05652,GG704914:3893894..3895918(-),hypothetical protein,GG704914,3893264,3895918,CIMG_05652,-,0.4795,0.6391,GG704914,3899124,3899215,LTR,Copia
CIMG_05617,GG704914:3807573..3808800(+),phosphoglycerate mutase,GG704914,3807573,3808800,CIMG_05617,+,2.1073,3.1427,GG704914,3805836,3807195,DNA,TcMar
CIMG_05606,GG704914:3773306..3776442(+),hypothetical protein,GG704914,3772906,3776772,CIMG_05606,+,1.4139,3.2133,GG704914,3766693,3769032,DNA,TcMar
CIMG_05604,GG704914:3769221..3770210(+),phytanoyl-CoA dioxygenase,GG704914,3769176,3770341,CIMG_05604,+,100.0797,73.0185,GG704914,3766693,3769032,DNA,TcMar
CIMG_05588,GG704914:3728862..3730436(+),hypothetical protein,GG704914,3728862,3730579,CIMG_05588,+,16.44,38.2071,GG704914,3724376,3724450,LINE,Tad1
CIMG_05585,GG704914:3720635..3722062(-),hypothetical protein,GG704914,3720243,3722316,CIMG_05585,-,0.4558,4.2865,GG704914,3724376,3724450,LINE,Tad1
CIMG_05568,GG704914:3671097..3671497(+),hypothetical protein,GG704914,3671097,3671497,CIMG_05568,+,0.719,0.1531,GG704914,3670466,3671215,DNA,TcMar
CIMG_05563,GG704914:3663929..3665611(+),fatty acid desaturase,GG704914,3663929,3665611,CIMG_05563,+,7.9836,9.2413,GG704914,3662156,3662227,LTR,Copia
CIMG_05552,GG704914:3643483..3644845(+),transmembrane protein UsgS,GG704914,3643410,3645016,CIMG_05552,+,1.4594,3.4824,GG704914,3639481,3639893,LTR,Gypsy
CIMG_05549,GG704914:3636234..3637235(-),metallo-beta-lactamase superfamily protein,GG704914,3635948,3637676,CIMG_05549,-,26.2343,47.8067,GG704914,3637993,3638201,LTR,Gypsy
CIMG_05541,GG704914:3619136..3620646(+),hypothetical protein,GG704914,3618112,3621046,CIMG_05541,+,0.4628,0.5818,GG704914,3614427,3614494,DNA,TcMar
CIMG_05540,GG704914:3616565..3617415(+),hypothetical protein,GG704914,3616565,3617415,CIMG_05540,+,1.7062,5.1237,GG704914,3614427,3614494,DNA,TcMar
CIMG_05539,GG704914:3612163..3613229(-),"CMGC protein kinase, CMGC protein kinase, variant",GG704914,3612039,3613856,CIMG_05539,-,0,0,GG704914,3613866,3613929,LTR,Ngaro
CIMG_05532,GG704914:3595937..3596681(+),mitochondrial import inner membrane translocase subunit tim-17,GG704914,3595824,3597070,CIMG_05532,+,13.5695,13.2932,GG704914,3591524,3591798,LTR,Gypsy
CIMG_05530,GG704914:3589070..3590968(-),hypothetical protein,GG704914,3589070,3590968,CIMG_05530,-,0.0546,0.2947,GG704914,3591524,3591798,LTR,Gypsy
CIMG_05497,GG704914:3503875..3507261(+),hypothetical protein,GG704914,3503609,3507597,CIMG_05497,+,2.9883,1.0314,GG704914,3500579,3500650,DNA,TcMar
CIMG_05495,GG704914:3497761..3499647(-),hypothetical protein,GG704914,3497636,3499753,CIMG_05495,-,0.1619,0.7454,GG704914,3500579,3500650,DNA,TcMar
CIMG_05494,GG704914:3492836..3495674(-),hypothetical protein,GG704914,3492782,3495796,CIMG_05494,-,0.2748,0.3185,GG704914,3500579,3500650,DNA,TcMar
CIMG_05491,GG704914:3484632..3486167(+),hypothetical protein,GG704914,3484632,3486167,CIMG_05491,+,0.608,0.7292,GG704914,3480604,3480622,LINE.2,0
CIMG_05481,GG704914:3453697..3454005(+),hypothetical protein,GG704914,3453697,3454005,CIMG_05481,+,2.465,3.6973,GG704914,3450822,3451446,DNA,TcMar
CIMG_05478,GG704914:3443254..3446205(+),TPR domain-containing protein,GG704914,3443175,3446301,CIMG_05478,+,26.8727,33.5047,GG704914,3442855,3443050,DNA,TcMar
CIMG_05425,GG704914:3302029..3303579(-),60S ribosomal protein L3,GG704914,3301892,3303621,CIMG_05425,-,25.4424,43.3262,GG704914,3306513,3306643,LTR,Gypsy
CIMG_05424,GG704914:3300662..3301286(-),hypothetical protein,GG704914,3300124,3301521,CIMG_05424,-,2.8703,13.2732,GG704914,3306513,3306643,LTR,Gypsy
CIMG_05407,GG704914:3258246..3259211(-),hypothetical protein,GG704914,3258246,3259382,CIMG_05407,-,0.2918,0.8704,GG704914,3259230,3259578,DNA,TcMar
CIMG_05406,GG704914:3255356..3257223(-),dual specificity phosphatase,GG704914,3255356,3257404,CIMG_05406,-,0.0485,0.3035,GG704914,3258298,3259234,DNA,TcMar
CIMG_05405,GG704914:3252162..3253962(-),hypothetical protein,GG704914,3251318,3254070,CIMG_05405,-,0.6482,0.6708,GG704914,3258298,3259234,DNA,TcMar
